-0.019574468085106385, -444.35318275154
-0.019361702127659575, -362.2176591375769
-0.01900709219858156, -260.36960985626285
-0.01851063829787234, -148.66529774127298
-0.01780141843971631, -58.316221765913724
-0.017163120567375886, 30.390143737166397
-0.016099290780141846, 127.31006160164281
-0.014609929078014186, 199.5893223819303
-0.012765957446808512, 281.72484599589336
-0.010070921985815603, 339.21971252566743
-0.0068794326241134775, 365.5030800821356
-0.0027659574468085098, 385.21560574948677
0.0008510638297872346, 391.7864476386038
0.004893617021276591, 403.2854209445586
0.008723404255319145, 414.78439425051346
0.01269503546099291, 422.99794661190975
0.01652482269503546, 432.85420944558535
0.020851063829787228, 445.99589322381945
0.020496453900709213, 340.86242299794674
0.020283687943262407, 255.44147843942514
0.01978723404255319, 161.80698151950725
0.019007092198581557, 63.24435318275158
0.018085106382978722, -25.462012320328483
0.017163120567375886, -109.2402464065708
0.015673758865248223, -217.65913757700207
0.013546099290780142, -289.93839835728954
0.010567375886524816, -342.5051334702258
0.006099290780141844, -373.7166324435318
0.0021985815602836856, -391.7864476386037
-0.0019148936170212787, -400
-0.005177304964539008, -411.4989733059549
-0.009007092198581562, -419.7125256673512
-0.012553191489361704, -432.8542094455853
-0.01695035460992908, -441.0677618069816
-0.02078014184397163, -444.35318275154
